ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS
5696116,M,Y,Y,0,139000.0,Working,Higher education,Widow,House / apartment,-16211,-8929,1,1,1,0,,1
5179643,F,N,Y,0,179500.0,Working,Secondary / secondary special,Civil marriage,With parents,-9709,-306,1,0,0,0,,2
5656347,M,N,N,0,191000.0,Working,Secondary / secondary special,Married,House / apartment,-18348,-332,1,0,0,0,Managers,2
5768189,F,Y,Y,0,84000.0,Commercial associate,Higher education,Married,House / apartment,-16366,-9178,1,0,0,0,Managers,2
5673690,F,Y,Y,0,215000.0,Working,Secondary / secondary special,Married,With parents,-21818,-5523,1,1,1,0,Laborers,2
5074181,M,Y,Y,0,573500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-9414,365243,1,0,0,0,,2
5066545,F,N,Y,0,277000.0,Working,Secondary / secondary special,Separated,House / apartment,-8554,-1889,1,0,0,0,Core staff,1
5220121,F,N,Y,0,215000.0,State servant,Secondary / secondary special,Separated,House / apartment,-22569,-5055,1,0,1,0,Cooking staff,1
5883019,M,N,Y,1,338000.0,Working,Higher education,Married,House / apartment,-18754,-5219,1,0,1,0,Core staff,3
5290108,F,Y,Y,0,163500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-22377,-14953,1,0,1,0,Managers,1
5766758,F,N,Y,0,177000.0,Commercial associate,Higher education,Married,House / apartment,-8944,-206,1,0,1,0,Drivers,2
5160936,M,N,N,0,96500.0,State servant,Secondary / secondary special,Married,House / apartment,-8579,-1143,1,0,0,0,Laborers,2
5678942,M,N,Y,0,105500.0,Pensioner,Higher education,Married,House / apartment,-22967,365243,1,0,0,0,,2
5714370,M,N,Y,0,357500.0,Working,Secondary / secondary special,Married,House / apartment,-11049,-2184,1,0,1,1,,2
5702500,F,Y,Y,0,252500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-16992,-4223,1,0,0,0,,1
5633446,F,N,Y,0,113500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20472,-10078,1,0,1,0,,2
5869291,M,Y,N,0,197500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15272,-396,1,0,1,0,,2
5826746,F,N,Y,0,165000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15996,-6735,1,1,0,0,Core staff,1
5079691,F,Y,Y,0,256500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-16597,-2728,1,0,0,0,,2
5014269,F,Y,Y,2,110000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-16787,-154,1,0,0,0,Sales staff,4
5640785,M,N,N,1,322000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-12242,-2636,1,0,0,0,Sales staff,2
5517558,F,Y,Y,0,170500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-7727,-802,1,1,0,0,High skill tech staff,2
5619037,M,N,Y,0,202000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-23414,365243,1,1,0,0,,1
5409568,M,N,Y,2,240000.0,Pensioner,Higher education,Single / not married,House / apartment,-13765,365243,1,1,1,0,,3
5929322,F,N,Y,0,152000.0,Working,Higher education,Married,House / apartment,-13780,-5939,1,0,0,0,Drivers,2
5188083,M,Y,Y,0,160500.0,Working,Higher education,Married,House / apartment,-24297,-13123,1,0,0,0,Laborers,2
5610634,F,Y,Y,0,142000.0,Working,Secondary / secondary special,Married,House / apartment,-16411,-5552,1,1,0,1,,2
5626103,F,Y,Y,1,59500.0,Working,Secondary / secondary special,Married,House / apartment,-20091,-6013,1,1,0,0,Managers,3
5299257,M,N,Y,0,78000.0,State servant,Secondary / secondary special,Married,House / apartment,-19792,-6979,1,1,0,0,Medicine staff,2
5059292,F,Y,Y,0,194500.0,Pensioner,Higher education,Separated,House / apartment,-15973,365243,1,0,1,0,,1
5352871,F,N,Y,2,75500.0,State servant,Secondary / secondary special,Married,House / apartment,-18042,-8943,1,0,1,0,Laborers,4
5875430,F,Y,N,0,225500.0,Working,Secondary / secondary special,Married,House / apartment,-11307,-2271,1,1,0,1,,2
5717709,F,N,N,0,186500.0,Working,Secondary / secondary special,Married,House / apartment,-20320,-2786,1,0,0,0,Laborers,2
5275346,M,N,Y,0,184500.0,Working,Secondary / secondary special,Widow,Rented apartment,-20157,-12101,1,1,1,0,,1
5576523,M,N,Y,0,131000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-9385,-1262,1,0,1,0,Laborers,2
5582766,F,Y,N,0,263000.0,Working,Secondary / secondary special,Married,House / apartment,-18073,-6635,1,0,0,1,Laborers,2
5820127,F,Y,N,0,231500.0,Working,Secondary / secondary special,Widow,House / apartment,-9530,-2378,1,1,0,0,Sales staff,1
5864411,M,N,Y,3,216500.0,Working,Secondary / secondary special,Married,House / apartment,-22993,-2160,1,1,0,0,Managers,5
5805147,F,N,Y,2,205500.0,Working,Secondary / secondary special,Married,House / apartment,-21589,-11332,1,1,0,1,Laborers,4
5509340,F,Y,Y,0,114500.0,Working,Higher education,Married,House / apartment,-12572,-2550,1,0,0,0,Laborers,2
5450697,M,N,Y,1,172500.0,Working,Secondary / secondary special,Married,House / apartment,-20514,-7009,1,1,0,0,,3
5294817,F,N,Y,0,229000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-12760,-2732,1,0,0,0,,1
5183728,M,N,Y,0,86500.0,Pensioner,Lower secondary,Married,House / apartment,-22800,365243,1,0,1,0,,2
5444344,M,N,Y,0,167500.0,Working,Secondary / secondary special,Married,House / apartment,-14617,-7651,1,0,0,0,Sales staff,2
5822345,F,N,N,2,132000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10588,-2759,1,1,1,0,Laborers,4
5003381,F,N,N,0,64500.0,Working,Secondary / secondary special,Married,House / apartment,-14435,-6306,1,0,0,0,Sales staff,2
5760918,F,N,Y,0,151000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12890,-4575,1,0,0,0,,2
5782691,F,Y,Y,0,272500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-15937,-2070,1,0,0,0,Sales staff,2
5602001,M,Y,N,2,124500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-23491,-8554,1,1,0,0,Core staff,3
5916954,F,N,N,0,68000.0,Working,Secondary / secondary special,Married,House / apartment,-22557,-8464,1,0,0,0,Laborers,2
5390741,F,N,N,0,156000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13425,-1067,1,0,0,0,High skill tech staff,2
5930040,M,Y,Y,0,215000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-12841,-459,1,0,0,1,Managers,2
5048782,M,N,Y,0,167000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-9774,-2335,1,0,1,0,,2
5939140,M,N,N,0,446000.0,Commercial associate,Lower secondary,Single / not married,House / apartment,-11950,-1396,1,0,0,0,Laborers,1
5259289,F,N,Y,1,131500.0,Working,Secondary / secondary special,Married,House / apartment,-18723,-5308,1,0,0,0,,3
5798764,F,Y,Y,1,146500.0,Working,Secondary / secondary special,Married,Municipal apartment,-9790,-163,1,0,0,1,,3
5331373,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-19949,-12737,1,0,0,1,Managers,2
5389654,F,N,Y,0,167500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-15808,-2514,1,0,0,0,,1
5988860,M,Y,N,2,206000.0,Working,Secondary / secondary special,Married,Rented apartment,-24724,-18034,1,0,0,0,,4
5932404,F,N,Y,0,126500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-12967,-3901,1,1,0,0,Managers,1
5374502,F,N,Y,3,97000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-23825,-15880,1,0,0,0,,4
5841975,F,N,Y,0,343000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-8005,-305,1,0,0,0,,1
5996997,F,Y,Y,0,245000.0,State servant,Secondary / secondary special,Married,House / apartment,-9253,-2624,1,0,1,0,,2
5043312,F,N,Y,0,132500.0,Working,Lower secondary,Married,House / apartment,-11221,-3614,1,0,0,1,,2
5574982,F,N,Y,1,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12257,-2181,1,0,0,0,Drivers,3
5273001,F,Y,N,0,83500.0,State servant,Lower secondary,Civil marriage,House / apartment,-13868,-3986,1,0,0,0,Sales staff,2
5613138,M,N,Y,0,156000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18776,-7531,1,0,1,0,High skill tech staff,2
5171516,F,Y,Y,0,461000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19335,-3992,1,0,1,0,Core staff,2
5939287,F,N,Y,0,121000.0,Pensioner,Higher education,Married,House / apartment,-8248,365243,1,0,0,0,,2
5306870,M,N,Y,0,197000.0,Working,Secondary / secondary special,Married,House / apartment,-10932,-468,1,0,0,0,Laborers,2
5801882,F,N,Y,1,135000.0,Working,Secondary / secondary special,Widow,House / apartment,-19490,-114,1,0,0,0,Core staff,2
5724114,M,N,Y,0,171500.0,Working,Secondary / secondary special,Married,With parents,-8264,-1182,1,0,0,0,Drivers,2
5175893,F,Y,Y,0,168500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-8351,-1152,1,0,0,0,,2
5271555,M,Y,N,0,237500.0,Working,Higher education,Married,House / apartment,-24755,-17308,1,1,0,1,Sales staff,2
5686551,F,N,N,2,183500.0,Commercial associate,Higher education,Civil marriage,With parents,-10052,-1563,1,0,0,0,,4
5432743,F,N,Y,0,143500.0,Working,Secondary / secondary special,Married,House / apartment,-20282,-1319,1,0,1,0,Drivers,2
5102182,F,Y,Y,2,488000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21043,365243,1,0,0,0,,4
5785624,F,N,N,0,103000.0,Working,Higher education,Single / not married,Municipal apartment,-21739,-705,1,0,1,0,Accountants,1
5456700,F,N,Y,0,131500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-9437,-1996,1,1,0,0,,1
5459058,F,N,Y,0,297000.0,State servant,Higher education,Single / not married,House / apartment,-23686,-7767,1,1,0,0,,1
5832901,F,Y,N,1,97000.0,Commercial associate,Higher education,Separated,House / apartment,-10770,-3172,1,0,0,0,Laborers,2
5107529,F,N,Y,0,359500.0,Pensioner,Higher education,Single / not married,House / apartment,-9018,365243,1,0,1,0,,1
5883265,F,Y,Y,2,164000.0,Pensioner,Higher education,Married,House / apartment,-17200,365243,1,0,0,0,,4
5364821,F,N,N,1,213500.0,Working,Secondary / secondary special,Married,House / apartment,-14586,-4692,1,0,0,0,,3
5776408,F,Y,Y,0,249000.0,Working,Secondary / secondary special,Married,House / apartment,-22797,-3312,1,0,1,0,Managers,2
5543372,F,N,Y,0,318000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19010,-9866,1,0,0,0,Sales staff,1
5315892,F,N,N,0,108000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-22584,365243,1,0,0,0,,1
5275493,M,N,Y,0,174500.0,Commercial associate,Higher education,Married,House / apartment,-18927,-5261,1,0,0,0,,2
5609901,F,N,Y,2,105500.0,Working,Secondary / secondary special,Married,House / apartment,-22102,-1696,1,0,0,0,Accountants,4
5954057,F,N,Y,0,116500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-23555,365243,1,0,0,0,,1
5761465,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-24711,-14423,1,0,0,0,,2
5445585,F,N,Y,0,325000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18862,-9126,1,0,0,0,,2
5134702,F,N,Y,0,126000.0,Working,Higher education,Married,House / apartment,-18221,-3500,1,0,1,0,Core staff,2
5168526,M,Y,Y,1,181500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-15266,365243,1,0,0,0,,3
5818396,M,N,Y,0,205000.0,Working,Higher education,Married,House / apartment,-23218,-14350,1,0,1,0,,2
5563628,F,Y,Y,0,285000.0,Working,Higher education,Married,House / apartment,-15650,-7514,1,0,1,1,Sales staff,2
5089573,M,N,N,0,225000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-11077,-1635,1,0,0,0,Accountants,2
5746641,M,N,Y,0,128500.0,Working,Secondary / secondary special,Married,House / apartment,-19153,-2800,1,0,0,0,,2
5983503,F,N,N,0,82000.0,Working,Higher education,Married,House / apartment,-11425,-778,1,1,0,0,,2
5210050,F,N,N,0,246500.0,Working,Secondary / secondary special,Married,House / apartment,-18464,-2888,1,0,0,0,,2
5077671,F,N,Y,0,258000.0,Commercial associate,Secondary / secondary special,Married,With parents,-12536,-1456,1,0,0,0,,2
5533225,M,N,Y,0,159000.0,Commercial associate,Secondary / secondary special,Civil marriage,With parents,-19410,-3539,1,0,0,0,,2
5733543,M,N,N,0,190500.0,Working,Secondary / secondary special,Married,House / apartment,-11703,-4037,1,0,0,0,Cleaning staff,2
5895234,F,N,Y,0,129000.0,Working,Secondary / secondary special,Married,House / apartment,-20515,-6953,1,0,0,0,,2
5047163,F,Y,Y,0,81500.0,Commercial associate,Higher education,Separated,House / apartment,-11338,-4634,1,0,0,0,High skill tech staff,1
5818488,F,N,Y,0,120000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-21119,-8146,1,1,0,0,Sales staff,2
5848070,F,N,Y,0,144500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-22402,-8413,1,1,0,0,Medicine staff,1
5728495,F,N,Y,1,314500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23340,365243,1,0,0,0,,3
5333164,F,N,Y,0,361000.0,Pensioner,Higher education,Married,Municipal apartment,-15323,365243,1,0,0,0,,2
5713418,M,Y,Y,0,168000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-11957,365243,1,0,1,0,,2
5325201,M,N,Y,2,231000.0,Working,Higher education,Married,House / apartment,-18400,-10807,1,0,1,0,Accountants,4
5658881,F,N,N,0,90500.0,Working,Secondary / secondary special,Married,House / apartment,-8658,-1177,1,0,0,0,Drivers,2
5053757,F,N,Y,0,360000.0,State servant,Secondary / secondary special,Separated,House / apartment,-12248,-5532,1,0,1,0,Accountants,1
5068868,M,Y,Y,1,55500.0,Working,Secondary / secondary special,Married,With parents,-13134,-1190,1,1,0,0,,3
5023712,M,N,Y,0,200000.0,Working,Secondary / secondary special,Married,House / apartment,-8115,-1067,1,0,1,0,,2
5367599,M,Y,N,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-20405,-11926,1,0,0,0,Managers,4
5413486,F,Y,Y,0,316500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-15111,-5140,1,0,0,0,Laborers,1
5893770,M,N,Y,0,218000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20962,365243,1,0,0,1,,2
5545543,M,Y,Y,1,46000.0,Working,Higher education,Married,House / apartment,-24153,-11064,1,0,1,0,Laborers,3
5781698,F,N,N,0,78000.0,Pensioner,Secondary / secondary special,Single / not married,Rented apartment,-17956,-625,1,0,1,0,Managers,1
5118523,F,N,Y,3,139000.0,Working,Higher education,Married,Office apartment,-8058,-570,1,0,0,1,,5
5470338,M,N,Y,0,129000.0,Pensioner,Secondary / secondary special,Civil marriage,Municipal apartment,-8032,365243,1,0,1,0,,2
5014130,F,Y,Y,0,166000.0,Working,Secondary / secondary special,Married,House / apartment,-16283,-7623,1,1,1,0,Security staff,2
5062121,F,N,Y,1,145500.0,State servant,Secondary / secondary special,Married,House / apartment,-22212,-6551,1,0,0,0,Sales staff,3
5242611,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-16338,-7116,1,1,0,0,Laborers,2
5906522,F,N,Y,2,158500.0,Working,Secondary / secondary special,Married,House / apartment,-14528,-3995,1,1,0,0,Managers,4
5653887,M,N,Y,0,164000.0,Working,Secondary / secondary special,Married,House / apartment,-23914,-6124,1,0,0,0,Core staff,2
5245250,F,N,N,1,72000.0,Working,Incomplete higher,Married,With parents,-12487,-3466,1,0,1,0,Laborers,3
5647040,M,N,Y,0,68000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-15786,-2360,1,1,1,1,Drivers,2
5517686,F,Y,N,0,169000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15079,-7745,1,0,0,0,,2
5712569,F,N,Y,1,75000.0,Student,Secondary / secondary special,Married,House / apartment,-8865,-822,1,1,0,0,,3
5793867,F,Y,Y,0,90000.0,Working,Secondary / secondary special,Civil marriage,Office apartment,-16247,-5557,1,0,0,0,Managers,2
5528245,F,Y,Y,0,80000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-14652,365243,1,0,1,0,,2
5146195,M,N,N,0,135000.0,Pensioner,Higher education,Married,House / apartment,-16443,-7261,1,0,1,0,Core staff,2
5055716,F,N,N,0,93500.0,Working,Secondary / secondary special,Married,House / apartment,-9444,-2500,1,0,0,0,Core staff,2
5352907,M,N,Y,0,265500.0,Working,Secondary / secondary special,Married,House / apartment,-20454,-8398,1,0,1,0,High skill tech staff,2
5222601,F,Y,Y,0,102000.0,Working,Secondary / secondary special,Married,House / apartment,-11174,-1026,1,0,1,0,Laborers,2
5080899,M,N,Y,1,121500.0,Working,Higher education,Widow,House / apartment,-8538,-592,1,0,0,0,Drivers,2
5388901,M,N,Y,0,222000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-12130,365243,1,0,0,0,,2
5321523,F,Y,Y,0,168500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-12155,-5382,1,1,1,0,,2
5706015,F,N,Y,0,356000.0,Working,Lower secondary,Single / not married,House / apartment,-21455,-3175,1,0,1,0,,1
5675079,F,N,N,1,126500.0,Pensioner,Secondary / secondary special,Married,Office apartment,-14201,365243,1,0,0,0,,3
5790411,M,N,N,2,178000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-10865,-3301,1,1,1,0,,3
5971530,F,N,Y,0,178000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-10430,-936,1,1,1,0,Medicine staff,2
5522017,M,N,Y,1,82500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20436,365243,1,0,0,0,,3
5045875,F,N,N,0,250500.0,Pensioner,Secondary / secondary special,Married,With parents,-7740,365243,1,1,0,0,,2
5364861,M,N,Y,0,173000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14463,-6388,1,0,1,0,Laborers,2
5005896,M,N,Y,1,240500.0,State servant,Secondary / secondary special,Married,House / apartment,-12005,-1623,1,0,1,0,Laborers,3
5838664,M,N,Y,0,189500.0,Commercial associate,Higher education,Single / not married,With parents,-11674,-4926,1,0,0,0,Laborers,1
5036086,F,N,Y,2,114000.0,Working,Secondary / secondary special,Married,House / apartment,-19309,-12504,1,0,1,0,Laborers,4
5014842,F,N,Y,3,109000.0,Working,Secondary / secondary special,Married,House / apartment,-20124,-11002,1,0,0,0,,5
